DateTime,indoor_co2_concentration,indoor_operative_temperature,indoor_relative_humidity,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_operative_temperature,current_value_minus_average_last_hour_relative_humidity,average_co2_last_hour,average_operative_temperature_last_hour,average_relative_humidity_last_hour,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_operative_temperature,current_value_minus_last_15_min_relative_humidity,room_number,kitchen,livingroom,bedroom,office,kitchen_livingroom,hour_of_the_day,day_number_of_the_week,day_of_year,day_label,occupancy_ground_truth,floor_area,apartment_number,room_type
2023/1/30 00:00,637.1,20.4,37.5,0,0,0,637.1,20.4,37.5,0,0,0,1,0,0,1,0,0,0,1,30,0,0,16,1,1
2023/1/30 00:15,637.6,20.4,37.6,0,0,0,637.6,20.4,37.6,0.5,0,0.1,1,0,0,1,0,0,0,1,30,0,0,16,1,1
2023/1/30 00:30,629,20.4,37.6,0,0,0,629,20.4,37.6,-8.6,0,0,1,0,0,1,0,0,0,1,30,0,0,16,1,1
2023/1/30 00:45,790.2,20.5,39.1,0,0,0,790.2,20.5,39.1,161.2,0.1,1.5,1,0,0,1,0,0,0,1,30,0,0,16,1,1
2023/1/30 01:00,861.7,20.6,39.7,188.23,0.18,1.75,673.48,20.43,37.95,71.5,0.1,0.6,1,0,0,1,0,0,1,1,30,0,1,16,1,1
2023/1/30 01:15,867.2,20.7,39.6,137.58,0.22,1.1,729.63,20.48,38.5,5.5,0.1,-0.1,1,0,0,1,0,0,1,1,30,0,1,16,1,1
2023/1/30 01:30,861.5,20.7,39.6,74.47,0.15,0.6,787.03,20.55,39,-5.7,0,0,1,0,0,1,0,0,1,1,30,0,1,16,1,1
2023/1/30 01:45,870.3,20.7,39.6,25.15,0.07,0.1,845.15,20.63,39.5,8.8,0,0,1,0,0,1,0,0,1,1,30,0,1,16,1,1
2023/1/30 02:00,849.4,20.7,39.5,-15.78,0.02,-0.13,865.18,20.68,39.63,-20.9,0,-0.1,1,0,0,1,0,0,2,1,30,0,1,16,1,1
2023/1/30 02:15,848.5,20.7,39.6,-13.6,0,0.02,862.1,20.7,39.58,-0.9,0,0.1,1,0,0,1,0,0,2,1,30,0,1,16,1,1
2023/1/30 02:30,848.3,20.7,39.6,-9.13,0,0.02,857.43,20.7,39.58,-0.2,0,0,1,0,0,1,0,0,2,1,30,0,1,16,1,1
2023/1/30 02:45,825.4,20.7,39.6,-28.73,0,0.03,854.13,20.7,39.58,-22.9,0,0,1,0,0,1,0,0,2,1,30,0,1,16,1,1
2023/1/30 03:00,817.5,20.8,39.6,-25.4,0.1,0.03,842.9,20.7,39.58,-7.9,0.1,0,1,0,0,1,0,0,3,1,30,0,1,16,1,1
2023/1/30 03:15,815.3,20.8,39.5,-19.63,0.08,-0.1,834.93,20.73,39.6,-2.2,0,-0.1,1,0,0,1,0,0,3,1,30,0,1,16,1,1
2023/1/30 03:30,813.5,20.8,39.5,-13.13,0.05,-0.08,826.63,20.75,39.58,-1.8,0,0,1,0,0,1,0,0,3,1,30,0,1,16,1,1
2023/1/30 03:45,813.9,20.8,39.4,-4.02,0.03,-0.15,817.93,20.78,39.55,0.4,0,-0.1,1,0,0,1,0,0,3,1,30,0,1,16,1,1
2023/1/30 04:00,801.2,20.8,39.4,-13.85,0,-0.1,815.05,20.8,39.5,-12.7,0,0,1,0,0,1,0,0,4,1,30,0,1,16,1,1
2023/1/30 04:15,802.9,20.9,39.4,-8.07,0.1,-0.05,810.98,20.8,39.45,1.7,0.1,0,1,0,0,1,0,0,4,1,30,0,1,16,1,1
2023/1/30 04:30,804.1,20.9,39.4,-3.78,0.07,-0.03,807.88,20.83,39.43,1.2,0,0,1,0,0,1,0,0,4,1,30,0,1,16,1,1
2023/1/30 04:45,795.2,20.9,39.4,-10.32,0.05,0,805.53,20.85,39.4,-8.9,0,0,1,0,0,1,0,0,4,1,30,0,1,16,1,1
2023/1/30 05:00,804,20.9,39.4,3.15,0.02,0,800.85,20.88,39.4,8.8,0,0,1,0,0,1,0,0,5,1,30,0,1,16,1,1
2023/1/30 05:15,802.1,20.9,39.4,0.55,0,0,801.55,20.9,39.4,-1.9,0,0,1,0,0,1,0,0,5,1,30,0,1,16,1,1
2023/1/30 05:30,797.7,20.9,39.3,-3.65,0,-0.1,801.35,20.9,39.4,-4.4,0,-0.1,1,0,0,1,0,0,5,1,30,0,1,16,1,1
2023/1/30 05:45,789.1,20.9,39.3,-10.65,0,-0.08,799.75,20.9,39.38,-8.6,0,0,1,0,0,1,0,0,5,1,30,0,1,16,1,1
2023/1/30 06:00,793,20.9,39.3,-5.23,0,-0.05,798.23,20.9,39.35,3.9,0,0,1,0,0,1,0,0,6,1,30,0,1,16,1,1
2023/1/30 06:15,793.8,21,39.3,-1.68,0.1,-0.02,795.48,20.9,39.33,0.8,0.1,0,1,0,0,1,0,0,6,1,30,0,1,16,1,1
2023/1/30 06:30,794.8,21,39.2,1.4,0.08,-0.1,793.4,20.93,39.3,1,0,-0.1,1,0,0,1,0,0,6,1,30,0,1,16,1,1
2023/1/30 06:45,791.6,21,39.2,-1.07,0.05,-0.07,792.68,20.95,39.28,-3.2,0,0,1,0,0,1,0,0,6,1,30,0,1,16,1,1
2023/1/30 07:00,782.5,21,39.2,-10.8,0.02,-0.05,793.3,20.98,39.25,-9.1,0,0,1,0,0,1,0,0,7,1,30,0,0,16,1,1
2023/1/30 07:15,794.4,21,39.2,3.73,0,-0.02,790.68,21,39.23,11.9,0,0,1,0,0,1,0,0,7,1,30,0,0,16,1,1
2023/1/30 07:30,834.4,21,39.2,43.57,0,0,790.83,21,39.2,40,0,0,1,0,0,1,0,0,7,1,30,0,0,16,1,1
2023/1/30 07:45,801.8,20.8,39,1.07,-0.2,-0.2,800.73,21,39.2,-32.6,-0.2,-0.2,1,0,0,1,0,0,7,1,30,0,0,16,1,1
2023/1/30 08:00,739.1,20.7,38,-64.18,-0.25,-1.15,803.28,20.95,39.15,-62.7,-0.1,-1,1,0,0,1,0,0,8,1,30,0,0,16,1,1
2023/1/30 08:15,701.4,20.6,37.1,-91.03,-0.27,-1.75,792.43,20.88,38.85,-37.7,-0.1,-0.9,1,0,0,1,0,0,8,1,30,0,0,16,1,1
2023/1/30 08:30,698.7,20.6,37,-70.47,-0.17,-1.33,769.18,20.78,38.33,-2.7,0,-0.1,1,0,0,1,0,0,8,1,30,0,0,16,1,1
2023/1/30 08:45,710.5,20.6,37.4,-24.75,-0.07,-0.38,735.25,20.68,37.78,11.8,0,0.4,1,0,0,1,0,0,8,1,30,0,0,16,1,1
2023/1/30 09:00,738.8,20.7,37.7,26.38,0.07,0.33,712.43,20.63,37.38,28.3,0.1,0.3,1,0,0,1,0,0,9,1,30,0,0,16,1,1
2023/1/30 09:15,739.1,20.7,37.9,26.75,0.07,0.6,712.35,20.63,37.3,0.3,0,0.2,1,0,0,1,0,0,9,1,30,0,0,16,1,1
2023/1/30 09:30,770.6,20.8,38,48.83,0.15,0.5,721.78,20.65,37.5,31.5,0.1,0.1,1,0,0,1,0,0,9,1,30,0,0,16,1,1
2023/1/30 09:45,775.7,20.8,38.1,35.95,0.1,0.35,739.75,20.7,37.75,5.1,0,0.1,1,0,0,1,0,0,9,1,30,0,0,16,1,1
2023/1/30 10:00,780.6,20.8,37.8,24.55,0.05,-0.13,756.05,20.75,37.93,4.9,0,-0.3,1,0,0,1,0,0,10,1,30,0,0,16,1,1
2023/1/30 10:15,779.2,20.8,37.8,12.7,0.03,-0.15,766.5,20.78,37.95,-1.4,0,0,1,0,0,1,0,0,10,1,30,0,0,16,1,1
2023/1/30 10:30,778.7,20.8,37.9,2.17,0,-0.02,776.53,20.8,37.93,-0.5,0,0.1,1,0,0,1,0,0,10,1,30,0,0,16,1,1
2023/1/30 10:45,801.8,20.8,38,23.25,0,0.1,778.55,20.8,37.9,23.1,0,0.1,1,0,0,1,0,0,10,1,30,0,0,16,1,1
2023/1/30 11:00,806.5,20.9,38.1,21.43,0.1,0.23,785.08,20.8,37.88,4.7,0.1,0.1,1,0,0,1,0,0,11,1,30,0,0,16,1,1
2023/1/30 11:15,801,20.9,38.1,9.45,0.07,0.15,791.55,20.83,37.95,-5.5,0,0,1,0,0,1,0,0,11,1,30,0,0,16,1,1
2023/1/30 11:30,812.1,20.9,38.1,15.1,0.05,0.08,797,20.85,38.03,11.1,0,0,1,0,0,1,0,0,11,1,30,0,0,16,1,1
2023/1/30 11:45,802.1,20.9,38.1,-3.25,0.02,0.03,805.35,20.88,38.08,-10,0,0,1,0,0,1,0,0,11,1,30,0,0,16,1,1
2023/1/30 12:00,789.4,20.9,38,-16.03,0,-0.1,805.43,20.9,38.1,-12.7,0,-0.1,1,0,0,1,0,0,12,1,30,0,0,16,1,1
2023/1/30 12:15,792.2,20.9,38,-8.95,0,-0.08,801.15,20.9,38.08,2.8,0,0,1,0,0,1,0,0,12,1,30,0,0,16,1,1
2023/1/30 12:30,807.8,21,38,8.85,0.1,-0.05,798.95,20.9,38.05,15.6,0.1,0,1,0,0,1,0,0,12,1,30,0,0,16,1,1
2023/1/30 12:45,787.5,21,37.9,-10.38,0.08,-0.13,797.88,20.93,38.03,-20.3,0,-0.1,1,0,0,1,0,0,12,1,30,0,0,16,1,1
2023/1/30 13:00,796.8,21,38,2.58,0.05,0.02,794.23,20.95,37.98,9.3,0,0.1,1,0,0,1,0,0,13,1,30,0,0,16,1,1
2023/1/30 13:15,804.3,21,38,8.22,0.02,0.02,796.08,20.98,37.98,7.5,0,0,1,0,0,1,0,0,13,1,30,0,0,16,1,1
2023/1/30 13:30,806.7,21.1,37.9,7.6,0.1,-0.08,799.1,21,37.98,2.4,0.1,-0.1,1,0,0,1,0,0,13,1,30,0,0,16,1,1
2023/1/30 13:45,796.3,21.1,37.9,-2.53,0.08,-0.05,798.83,21.03,37.95,-10.4,0,0,1,0,0,1,0,0,13,1,30,0,0,16,1,1
2023/1/30 14:00,807.3,21.1,37.9,6.27,0.05,-0.05,801.03,21.05,37.95,11,0,0,1,0,0,1,0,0,14,1,30,0,0,16,1,1
2023/1/30 14:15,804.8,21.1,38.1,1.15,0.02,0.17,803.65,21.08,37.93,-2.5,0,0.2,1,0,0,1,0,0,14,1,30,0,0,16,1,1
2023/1/30 14:30,829.6,21.1,38.9,25.82,0,0.95,803.78,21.1,37.95,24.8,0,0.8,1,0,0,1,0,0,14,1,30,0,0,16,1,1
2023/1/30 14:45,827.1,21.1,39,17.6,0,0.8,809.5,21.1,38.2,-2.5,0,0.1,1,0,0,1,0,0,14,1,30,0,0,16,1,1
2023/1/30 15:00,826,21.1,38.9,8.8,0,0.42,817.2,21.1,38.48,-1.1,0,-0.1,1,0,0,1,0,0,15,1,30,0,0,16,1,1
2023/1/30 15:15,829,21.1,38.9,7.13,0,0.17,821.88,21.1,38.73,3,0,0,1,0,0,1,0,0,15,1,30,0,0,16,1,1
2023/1/30 15:30,815.5,21.1,38.8,-12.43,0,-0.13,827.93,21.1,38.93,-13.5,0,-0.1,1,0,0,1,0,0,15,1,30,0,0,16,1,1
2023/1/30 15:45,783.9,21.1,38.6,-40.5,0,-0.3,824.4,21.1,38.9,-31.6,0,-0.2,1,0,0,1,0,0,15,1,30,0,0,16,1,1
2023/1/30 16:00,791.9,21.1,38.4,-21.7,0,-0.4,813.6,21.1,38.8,8,0,-0.2,1,0,0,1,0,0,16,1,30,0,0,16,1,1
2023/1/30 16:15,782,21.1,38.5,-23.08,0,-0.17,805.08,21.1,38.68,-9.9,0,0.1,1,0,0,1,0,0,16,1,30,0,0,16,1,1
2023/1/30 16:30,799.4,21.1,38.8,6.07,0,0.22,793.33,21.1,38.58,17.4,0,0.3,1,0,0,1,0,0,16,1,30,0,0,16,1,1
2023/1/30 16:45,818,21.1,38.9,28.7,0,0.32,789.3,21.1,38.58,18.6,0,0.1,1,0,0,1,0,0,16,1,30,0,0,16,1,1
2023/1/30 17:00,803.4,21,38.7,5.57,-0.1,0.05,797.83,21.1,38.65,-14.6,-0.1,-0.2,1,0,0,1,0,0,17,1,30,0,0,16,1,1
2023/1/30 17:15,783.6,21.1,38.6,-17.1,0.02,-0.12,800.7,21.08,38.73,-19.8,0.1,-0.1,1,0,0,1,0,0,17,1,30,0,0,16,1,1
2023/1/30 17:30,788.9,21,38.7,-12.2,-0.08,-0.05,801.1,21.08,38.75,5.3,-0.1,0.1,1,0,0,1,0,0,17,1,30,0,0,16,1,1
2023/1/30 17:45,780.9,20.9,38.5,-17.58,-0.15,-0.22,798.48,21.05,38.73,-8,-0.1,-0.2,1,0,0,1,0,0,17,1,30,0,0,16,1,1
2023/1/30 18:00,766.9,20.8,38.3,-22.3,-0.2,-0.33,789.2,21,38.63,-14,-0.1,-0.2,1,0,0,1,0,0,18,1,30,0,0,16,1,1
2023/1/30 18:15,742.7,20.8,38.1,-37.38,-0.15,-0.43,780.08,20.95,38.53,-24.2,0,-0.2,1,0,0,1,0,0,18,1,30,0,0,16,1,1
2023/1/30 18:30,730,20.7,37.9,-39.85,-0.18,-0.5,769.85,20.88,38.4,-12.7,-0.1,-0.2,1,0,0,1,0,0,18,1,30,0,0,16,1,1
2023/1/30 18:45,703.3,20.7,37.7,-51.83,-0.1,-0.5,755.13,20.8,38.2,-26.7,0,-0.2,1,0,0,1,0,0,18,1,30,0,0,16,1,1
2023/1/30 19:00,668.2,20.7,37.6,-67.52,-0.05,-0.4,735.73,20.75,38,-35.1,0,-0.1,1,0,0,1,0,0,19,1,30,0,0,16,1,1
2023/1/30 19:15,681.1,20.6,37.6,-29.95,-0.13,-0.23,711.05,20.73,37.83,12.9,-0.1,0,1,0,0,1,0,0,19,1,30,0,0,16,1,1
2023/1/30 19:30,675.9,20.6,37.7,-19.75,-0.07,0,695.65,20.68,37.7,-5.2,0,0.1,1,0,0,1,0,0,19,1,30,0,0,16,1,1
2023/1/30 19:45,666,20.6,37.6,-16.13,-0.05,-0.05,682.13,20.65,37.65,-9.9,0,-0.1,1,0,0,1,0,0,19,1,30,0,0,16,1,1
2023/1/30 20:00,675,20.5,37.5,2.2,-0.13,-0.13,672.8,20.63,37.63,9,-0.1,-0.1,1,0,0,1,0,0,20,1,30,0,0,16,1,1
2023/1/30 20:15,661.3,20.5,37.3,-13.2,-0.08,-0.3,674.5,20.58,37.6,-13.7,0,-0.2,1,0,0,1,0,0,20,1,30,0,0,16,1,1
2023/1/30 20:30,664,20.5,37.3,-5.55,-0.05,-0.23,669.55,20.55,37.53,2.7,0,0,1,0,0,1,0,0,20,1,30,0,0,16,1,1
2023/1/30 20:45,664.9,20.5,37.2,-1.68,-0.02,-0.22,666.58,20.53,37.43,0.9,0,-0.1,1,0,0,1,0,0,20,1,30,0,0,16,1,1
2023/1/30 21:00,665.7,20.5,37.1,-0.6,0,-0.23,666.3,20.5,37.33,0.8,0,-0.1,1,0,0,1,0,0,21,1,30,0,0,16,1,1
2023/1/30 21:15,646.4,20.5,37,-17.57,0,-0.23,663.98,20.5,37.23,-19.3,0,-0.1,1,0,0,1,0,0,21,1,30,0,0,16,1,1
2023/1/30 21:30,644.4,20.5,36.9,-15.85,0,-0.25,660.25,20.5,37.15,-2,0,-0.1,1,0,0,1,0,0,21,1,30,0,0,16,1,1
2023/1/30 21:45,639.3,20.4,36.9,-16.05,-0.1,-0.15,655.35,20.5,37.05,-5.1,-0.1,0,1,0,0,1,0,0,21,1,30,0,0,16,1,1
2023/1/30 22:00,644,20.4,36.8,-4.95,-0.08,-0.18,648.95,20.48,36.98,4.7,0,-0.1,1,0,0,1,0,0,22,1,30,0,0,16,1,1
2023/1/30 22:15,637.1,20.4,36.8,-6.42,-0.05,-0.1,643.53,20.45,36.9,-6.9,0,0,1,0,0,1,0,0,22,1,30,0,0,16,1,1
2023/1/30 22:30,630.8,20.4,36.7,-10.4,-0.02,-0.15,641.2,20.43,36.85,-6.3,0,-0.1,1,0,0,1,0,0,22,1,30,0,0,16,1,1
2023/1/30 22:45,641.5,20.4,36.7,3.7,0,-0.1,637.8,20.4,36.8,10.7,0,0,1,0,0,1,0,0,22,1,30,0,0,16,1,1
2023/1/30 23:00,642.9,20.4,36.6,4.55,0,-0.15,638.35,20.4,36.75,1.4,0,-0.1,1,0,0,1,0,0,23,1,30,0,0,16,1,1
2023/1/30 23:15,618.7,20.4,36.6,-19.38,0,-0.1,638.08,20.4,36.7,-24.2,0,0,1,0,0,1,0,0,23,1,30,0,0,16,1,1
2023/1/30 23:30,648.5,20.4,36.6,15.03,0,-0.05,633.48,20.4,36.65,29.8,0,0,1,0,0,1,0,0,23,1,30,0,0,16,1,1
2023/1/30 23:45,635.4,20.4,36.7,-2.5,0,0.08,637.9,20.4,36.63,-13.1,0,0.1,1,0,0,1,0,0,23,1,30,0,0,16,1,1
2023/1/31 00:00,632.7,20.4,36.6,-3.67,0,-0.02,636.38,20.4,36.63,-2.7,0,-0.1,1,0,0,1,0,0,0,2,31,1,0,16,1,1
2023/1/31 00:15,638.2,20.3,36.6,4.38,-0.1,-0.02,633.83,20.4,36.63,5.5,-0.1,0,1,0,0,1,0,0,0,2,31,1,0,16,1,1
2023/1/31 00:30,746.8,20.4,37.7,108.1,0.02,1.08,638.7,20.38,36.63,108.6,0.1,1.1,1,0,0,1,0,0,0,2,31,1,1,16,1,1
2023/1/31 00:45,823.2,20.6,38.5,159.93,0.23,1.6,663.28,20.38,36.9,76.4,0.2,0.8,1,0,0,1,0,0,0,2,31,1,1,16,1,1
2023/1/31 01:00,844.4,20.7,38.6,134.18,0.27,1.25,710.23,20.43,37.35,21.2,0.1,0.1,1,0,0,1,0,0,1,2,31,1,1,16,1,1
2023/1/31 01:15,820.5,20.7,38.5,57.35,0.2,0.65,763.15,20.5,37.85,-23.9,0,-0.1,1,0,0,1,0,0,1,2,31,1,1,16,1,1
2023/1/31 01:30,835.7,20.8,38.5,26.98,0.2,0.17,808.73,20.6,38.33,15.2,0.1,0,1,0,0,1,0,0,1,2,31,1,1,16,1,1
2023/1/31 01:45,839.7,20.8,38.5,8.75,0.1,-0.02,830.95,20.7,38.53,4,0,0,1,0,0,1,0,0,1,2,31,1,1,16,1,1
2023/1/31 02:00,815.3,20.8,38.4,-19.78,0.05,-0.13,835.08,20.75,38.53,-24.4,0,-0.1,1,0,0,1,0,0,2,2,31,1,1,16,1,1
2023/1/31 02:15,809.5,20.8,38.4,-18.3,0.03,-0.08,827.8,20.78,38.48,-5.8,0,0,1,0,0,1,0,0,2,2,31,1,1,16,1,1
2023/1/31 02:30,817.3,20.8,38.4,-7.75,0,-0.05,825.05,20.8,38.45,7.8,0,0,1,0,0,1,0,0,2,2,31,1,1,16,1,1
2023/1/31 02:45,793,20.8,38.4,-27.45,0,-0.03,820.45,20.8,38.43,-24.3,0,0,1,0,0,1,0,0,2,2,31,1,1,16,1,1
2023/1/31 03:00,775.7,20.8,38.4,-33.07,0,0,808.78,20.8,38.4,-17.3,0,0,1,0,0,1,0,0,3,2,31,1,1,16,1,1
2023/1/31 03:15,792.2,20.8,38.5,-6.67,0,0.1,798.88,20.8,38.4,16.5,0,0.1,1,0,0,1,0,0,3,2,31,1,1,16,1,1
2023/1/31 03:30,796.4,20.9,38.6,1.85,0.1,0.18,794.55,20.8,38.43,4.2,0.1,0.1,1,0,0,1,0,0,3,2,31,1,1,16,1,1
2023/1/31 03:45,808.7,20.9,38.6,19.38,0.07,0.13,789.33,20.83,38.48,12.3,0,0,1,0,0,1,0,0,3,2,31,1,1,16,1,1
2023/1/31 04:00,807,20.9,38.8,13.75,0.05,0.27,793.25,20.85,38.53,-1.7,0,0.2,1,0,0,1,0,0,4,2,31,1,1,16,1,1
2023/1/31 04:15,771.3,20.9,38.7,-29.78,0.02,0.08,801.08,20.88,38.63,-35.7,0,-0.1,1,0,0,1,0,0,4,2,31,1,1,16,1,1
2023/1/31 04:30,790.4,20.9,38.7,-5.45,0,0.03,795.85,20.9,38.68,19.1,0,0,1,0,0,1,0,0,4,2,31,1,1,16,1,1
2023/1/31 04:45,770.7,20.9,38.7,-23.65,0,0,794.35,20.9,38.7,-19.7,0,0,1,0,0,1,0,0,4,2,31,1,1,16,1,1
2023/1/31 05:00,765.2,20.9,38.7,-19.65,0,-0.02,784.85,20.9,38.73,-5.5,0,0,1,0,0,1,0,0,5,2,31,1,1,16,1,1
2023/1/31 05:15,760.3,21,38.7,-14.1,0.1,0,774.4,20.9,38.7,-4.9,0.1,0,1,0,0,1,0,0,5,2,31,1,1,16,1,1
2023/1/31 05:30,749,21,38.7,-22.65,0.08,0,771.65,20.93,38.7,-11.3,0,0,1,0,0,1,0,0,5,2,31,1,1,16,1,1
2023/1/31 05:45,777.6,21,38.7,16.3,0.05,0,761.3,20.95,38.7,28.6,0,0,1,0,0,1,0,0,5,2,31,1,1,16,1,1
2023/1/31 06:00,788.3,21,38.8,25.28,0.02,0.1,763.03,20.98,38.7,10.7,0,0.1,1,0,0,1,0,0,6,2,31,1,1,16,1,1
2023/1/31 06:15,761.6,21,38.8,-7.2,0,0.07,768.8,21,38.73,-26.7,0,0,1,0,0,1,0,0,6,2,31,1,1,16,1,1
2023/1/31 06:30,774.7,21.1,38.9,5.58,0.1,0.15,769.13,21,38.75,13.1,0.1,0.1,1,0,0,1,0,0,6,2,31,1,1,16,1,1
2023/1/31 06:45,790.5,21.1,39,14.95,0.08,0.2,775.55,21.03,38.8,15.8,0,0.1,1,0,0,1,0,0,6,2,31,1,1,16,1,1
2023/1/31 07:00,777.3,20.9,39.1,-1.48,-0.15,0.23,778.78,21.05,38.88,-13.2,-0.2,0.1,1,0,0,1,0,0,7,2,31,1,0,16,1,1
2023/1/31 07:15,742.1,20.8,38.8,-33.93,-0.22,-0.15,776.03,21.03,38.95,-35.2,-0.1,-0.3,1,0,0,1,0,0,7,2,31,1,0,16,1,1
2023/1/31 07:30,719.3,20.8,38.7,-51.85,-0.18,-0.25,771.15,20.98,38.95,-22.8,0,-0.1,1,0,0,1,0,0,7,2,31,1,0,16,1,1
2023/1/31 07:45,727.3,20.8,38.9,-30,-0.1,0,757.3,20.9,38.9,8,0,0.2,1,0,0,1,0,0,7,2,31,1,0,16,1,1
2023/1/31 08:00,735,20.8,39.2,-6.5,-0.02,0.33,741.5,20.83,38.88,7.7,0,0.3,1,0,0,1,0,0,8,2,31,1,0,16,1,1
2023/1/31 08:15,752.3,20.8,39.4,21.38,0,0.5,730.93,20.8,38.9,17.3,0,0.2,1,0,0,1,0,0,8,2,31,1,0,16,1,1
2023/1/31 08:30,763.6,20.9,39.6,30.13,0.1,0.55,733.48,20.8,39.05,11.3,0.1,0.2,1,0,0,1,0,0,8,2,31,1,0,16,1,1
2023/1/31 08:45,772.9,20.9,39.7,28.35,0.07,0.43,744.55,20.83,39.28,9.3,0,0.1,1,0,0,1,0,0,8,2,31,1,0,16,1,1
2023/1/31 09:00,785.8,20.9,39.7,29.85,0.05,0.23,755.95,20.85,39.48,12.9,0,0,1,0,0,1,0,0,9,2,31,1,0,16,1,1
2023/1/31 09:15,772.9,20.9,39.7,4.25,0.02,0.1,768.65,20.88,39.6,-12.9,0,0,1,0,0,1,0,0,9,2,31,1,0,16,1,1
2023/1/31 09:30,763.6,21,39.7,-10.2,0.1,0.02,773.8,20.9,39.68,-9.3,0.1,0,1,0,0,1,0,0,9,2,31,1,0,16,1,1
2023/1/31 09:45,766,21,39.7,-7.8,0.08,0,773.8,20.93,39.7,2.4,0,0,1,0,0,1,0,0,9,2,31,1,0,16,1,1
2023/1/31 10:00,772.9,21,39.8,0.83,0.05,0.1,772.08,20.95,39.7,6.9,0,0.1,1,0,0,1,0,0,10,2,31,1,0,16,1,1
2023/1/31 10:15,769.6,21,39.9,0.75,0.02,0.17,768.85,20.98,39.73,-3.3,0,0.1,1,0,0,1,0,0,10,2,31,1,0,16,1,1
2023/1/31 10:30,769.8,21.1,39.9,1.77,0.1,0.13,768.03,21,39.78,0.2,0.1,0,1,0,0,1,0,0,10,2,31,1,0,16,1,1
2023/1/31 10:45,794.9,21.1,39.9,25.32,0.08,0.07,769.58,21.03,39.83,25.1,0,0,1,0,0,1,0,0,10,2,31,1,0,16,1,1
2023/1/31 11:00,777.9,21.1,39.8,1.1,0.05,-0.08,776.8,21.05,39.88,-17,0,-0.1,1,0,0,1,0,0,11,2,31,1,0,16,1,1
2023/1/31 11:15,775.7,21.1,39.8,-2.35,0.02,-0.08,778.05,21.08,39.88,-2.2,0,0,1,0,0,1,0,0,11,2,31,1,0,16,1,1
2023/1/31 11:30,778.6,21.1,39.9,-0.98,0,0.05,779.58,21.1,39.85,2.9,0,0.1,1,0,0,1,0,0,11,2,31,1,0,16,1,1
2023/1/31 11:45,780.9,21.2,39.8,-0.88,0.1,-0.05,781.78,21.1,39.85,2.3,0.1,-0.1,1,0,0,1,0,0,11,2,31,1,0,16,1,1
2023/1/31 12:00,770.2,21.2,39.9,-8.07,0.07,0.07,778.28,21.13,39.83,-10.7,0,0.1,1,0,0,1,0,0,12,2,31,1,0,16,1,1
2023/1/31 12:15,782,21.2,39.9,5.65,0.05,0.05,776.35,21.15,39.85,11.8,0,0,1,0,0,1,0,0,12,2,31,1,0,16,1,1
2023/1/31 12:30,787.1,21.2,40,9.18,0.02,0.13,777.93,21.18,39.88,5.1,0,0.1,1,0,0,1,0,0,12,2,31,1,0,16,1,1
2023/1/31 12:45,821,21.2,40.5,40.95,0,0.6,780.05,21.2,39.9,33.9,0,0.5,1,0,0,1,0,0,12,2,31,1,0,16,1,1
2023/1/31 13:00,836.2,21.2,40.7,46.13,0,0.63,790.08,21.2,40.08,15.2,0,0.2,1,0,0,1,0,0,13,2,31,1,0,16,1,1
2023/1/31 13:15,821.9,21.2,40.7,15.32,0,0.42,806.58,21.2,40.28,-14.3,0,0,1,0,0,1,0,0,13,2,31,1,0,16,1,1
2023/1/31 13:30,771.4,21.2,40.5,-45.15,0,0.02,816.55,21.2,40.48,-50.5,0,-0.2,1,0,0,1,0,0,13,2,31,1,0,16,1,1
2023/1/31 13:45,771.3,21.2,40.5,-41.33,0,-0.1,812.63,21.2,40.6,-0.1,0,0,1,0,0,1,0,0,13,2,31,1,0,16,1,1
2023/1/31 14:00,754.8,21.2,40.4,-45.4,0,-0.2,800.2,21.2,40.6,-16.5,0,-0.1,1,0,0,1,0,0,14,2,31,1,0,16,1,1
2023/1/31 14:15,730.6,21.2,40.3,-49.25,0,-0.23,779.85,21.2,40.53,-24.2,0,-0.1,1,0,0,1,0,0,14,2,31,1,0,16,1,1
2023/1/31 14:30,736.8,21.2,40.4,-20.23,0,-0.02,757.03,21.2,40.43,6.2,0,0.1,1,0,0,1,0,0,14,2,31,1,0,16,1,1
2023/1/31 14:45,693.7,21.1,40.4,-54.68,-0.1,0,748.38,21.2,40.4,-43.1,-0.1,0,1,0,0,1,0,0,14,2,31,1,0,16,1,1
2023/1/31 15:00,679.7,21.1,40.5,-49.27,-0.07,0.13,728.98,21.18,40.38,-14,0,0.1,1,0,0,1,0,0,15,2,31,1,0,16,1,1
2023/1/31 15:15,703.9,21.1,40.6,-6.3,-0.05,0.2,710.2,21.15,40.4,24.2,0,0.1,1,0,0,1,0,0,15,2,31,1,0,16,1,1
2023/1/31 15:30,710.6,21.1,40.8,7.08,-0.02,0.32,703.53,21.13,40.48,6.7,0,0.2,1,0,0,1,0,0,15,2,31,1,0,16,1,1
2023/1/31 15:45,732.2,21.1,40.9,35.23,0,0.32,696.98,21.1,40.58,21.6,0,0.1,1,0,0,1,0,0,15,2,31,1,0,16,1,1
2023/1/31 16:00,745.7,21.1,40.9,39.1,0,0.2,706.6,21.1,40.7,13.5,0,0,1,0,0,1,0,0,16,2,31,1,0,16,1,1
